zone,hour,minute,second,event,baseline_water,support_water,demand_water,baseline_bread,support_bread,demand_bread,baseline_milk,support_milk,demand_milk,baseline_eggs,support_eggs,demand_eggs,baseline_snacks,support_snacks,demand_snacks,baseline_coffee,support_coffee,demand_coffee,baseline_fruits,support_fruits,demand_fruits,baseline_vegetables,support_vegetables,demand_vegetables
Virudhunagar,20.190555555555555,11,26,normal,40.22809075568417,9,44.042930140342506,44.41962434322648,37,47.808710626500506,28.0,0,30.32261283781001,40.43468399020969,0,43.625013524304705,29.218368644243697,9,30.912738095682172,20.0,0,21.628632002486913,18.0,0,20.340203350218253,17.0,0,17.655751894083902
Viluppuram,19.934722222222224,56,5,weekend,34.90452850109481,5,37.76507001412985,35.84218079539566,16,38.321367548749755,28.0,0,31.322120540127447,42.84054514959321,47,48.251444965461374,33.81871210393652,3,36.762558242793574,20.0,0,21.62163168143811,18.0,0,20.387103383177926,17.0,0,19.797220414372866
Karur,1.7558333333333334,45,21,weekend,28.9237264257748,7,25.087665394220767,32.608115607663365,14,28.09848877470415,28.0,0,24.971350495857575,44.75094055807841,51,41.09969465045982,44.679762548690945,0,39.138562617897904,20.0,0,18.107695404637298,18.0,0,16.011383859347728,17.0,0,15.45864403917795
Ooty,12.24111111111111,14,28,normal,33.753341488930886,13,33.304192574593074,46.373995039336926,37,44.978279381517304,28.0,0,27.771919185195955,46.91917691378848,0,46.01665275899539,36.06306576188319,4,35.408837376739974,20.0,0,20.150471102915695,18.0,0,17.387130919753247,17.0,0,17.334972261315407
Kanyakumari,6.303888888888888,18,14,normal,40.91867763801298,14,42.25889196363232,41.22047902430772,46,44.6215153089943,28.0,0,28.697690695318542,46.56479008021971,0,48.44708644998865,40.049794546320875,8,41.60601919725873,20.0,0,20.33749175985011,18.0,0,19.518557336328307,17.0,0,18.949442183706665
Vellore,6.723333333333334,43,24,normal,46.98525613981706,17,48.12503027066004,44.916077602585744,39,45.74870447472333,28.0,0,28.476375923306005,48.19899329625811,0,48.73396642707705,35.09685323626527,7,36.20774820043452,20.0,0,20.767232685047315,18.0,0,19.218850305221633,17.0,0,17.65982657828681
Salem,1.2241666666666668,13,27,rain,30.46411548521254,0,26.609364529235044,41.07025287760748,0,38.67696985651025,28.0,0,25.072751556817344,42.795009738268384,0,37.725708547124235,42.90399215480497,33,39.68542700613458,20.0,0,18.635668644553196,18.0,0,16.298521156540126,17.0,0,15.949918040783986
Coimbatore,8.243333333333332,14,36,rain,41.177517902712644,0,42.855289161152854,39.925990881755276,0,43.65543334340248,28.0,0,28.749705756827037,43.85765828683595,0,44.98331985778963,48.59837205358705,26,53.284446903896374,20.0,0,21.50110227421152,18.0,0,18.77621926075609,17.0,0,17.937522684601063
Virudhunagar,14.583333333333334,35,0,rain,44.350793481000736,0,44.56012256385382,39.17951110800057,0,41.757240871513716,28.0,0,27.08680246508513,40.43468399020969,0,39.91845012695633,36.442483195672004,35,38.13776577314096,20.0,0,21.50617595320511,18.0,0,18.863698376730483,17.0,0,17.793408397925905
Dindigul,11.288611111111111,17,19,weekend,40.589860157463335,10,39.47651012632781,40.43167877293759,10,40.456692630451286,28.0,0,29.751756791880847,39.642402141494664,38,41.150001708117024,46.122076154386654,1,46.17251187595504,20.0,0,19.781833952436727,18.0,0,17.732160939667438,17.0,0,16.623326275327173
Perambalur,19.116388888888892,6,59,rain,39.947734156669284,0,43.484423082932146,40.604214214748886,0,46.37540871580004,28.0,0,31.031284882039674,42.830884456520046,0,46.78729931104991,47.42780520358114,28,55.23032039826445,20.0,0,23.24743573306409,18.0,0,19.48634797650576,17.0,0,19.614870167976818
Viluppuram,4.35,21,0,weekend,34.90452850109481,5,30.853067834706263,35.84218079539566,16,30.7889995112997,28.0,0,26.510736010920812,42.84054514959321,47,39.91050836551593,33.81871210393652,3,29.513310883194023,20.0,0,18.06175055680279,18.0,0,16.505228305776203,17.0,0,15.58983817826517
Madurai,18.285555555555558,17,8,rain,41.34622390114707,0,44.99303969895888,38.9700071667711,0,45.29306474258209,28.0,0,30.36086590402082,49.76319964741091,0,53.657190394916576,41.92929403966443,21,48.261157962674076,20.0,0,22.781896578050628,18.0,0,19.510922651455264,17.0,0,20.433625753364797
Tirunelveli,7.474166666666667,28,27,rain,39.232489486645534,0,41.19399168780459,41.38586655928871,0,45.05272405436376,28.0,0,28.0796967753333,42.33256633042416,0,43.878201514080644,40.88264477008581,27,44.76109301896914,20.0,0,21.699650828973603,18.0,0,18.570500050362956,17.0,0,18.062590883705905
Kanyakumari,3.000277777777778,0,1,weekend,49.216612829768266,1,43.80412154153794,39.23145357341949,16,34.798878345161725,28.0,0,25.69815393613946,46.56479008021971,54,43.13901737790117,41.863832915295156,0,36.99608529361474,20.0,0,17.57980731634516,18.0,0,16.78360279537981,17.0,0,15.95192804634232
Theni,9.959722222222222,57,35,normal,27.774389228803496,7,28.678917826075384,42.97994616938519,36,44.358366115609684,28.0,0,29.71721431031717,44.20381477073529,0,45.03568361784349,31.262434629525817,6,32.39478916089644,20.0,0,20.41649815918565,18.0,0,18.099695320567246,17.0,0,18.041112935394743
Coimbatore,8.284444444444444,17,4,weekend,43.767768157330956,5,46.36342204864321,39.566282936927436,19,42.06851566190753,28.0,0,30.471321121424168,43.85765828683595,66,48.1527886454527,40.68923477348823,3,42.684800658553435,20.0,0,20.636314767685988,18.0,0,19.607864587702114,17.0,0,18.17203015654277
Ramanadhapuram,0.5894444444444444,35,22,normal,45.10496819414156,16,39.3075351606039,46.28714749547341,32,40.902194045104295,28.0,0,24.254024261822654,47.605870671869134,0,41.96969174688225,37.96343974512072,5,32.35685369167268,20.0,0,17.237548788118158,18.0,0,16.16960548630556,17.0,0,15.532028116854718
Tenkasi,17.006944444444443,0,25,rain,37.54459048558374,0,36.5284264841013,38.936052625740416,0,39.866340266872875,28.0,0,27.820281296778564,46.84848003316055,0,46.51609494292926,43.719207655035106,20,45.92755221749426,20.0,0,20.899888405105738,18.0,0,18.168308476895675,17.0,0,17.196730807952108
Krishnagiri,8.123333333333333,7,24,weekend,22.021440552288443,5,22.55196234389212,33.98704088769471,17,35.44924309004665,28.0,0,29.93470759199911,43.91159023305815,59,47.430822452076626,48.179345098962024,2,51.16600789811924,20.0,0,20.88060117527903,18.0,0,18.9695488478234,17.0,0,18.501534721037636
Chennai,22.051111111111112,3,4,normal,39.304323934908425,15,34.89139584891154,39.433081213781136,32,35.48468050627292,28.0,0,25.064506940888407,46.755116111988286,0,41.3249561683924,26.618243730497205,4,24.08379884349499,20.0,0,18.21474343268733,18.0,0,16.058865975213944,17.0,0,15.52167808369739
Nagercoil,7.005833333333333,0,21,weekend,36.76187015471747,8,38.012697475066595,42.983592760115535,16,44.730219108834426,28.0,0,29.43966367251917,43.54560165478784,44,47.24987782434719,22.49218157320404,4,23.65287494436879,20.0,0,20.747783688848674,18.0,0,19.00970852527884,17.0,0,17.88163354816911
Perambalur,4.643888888888888,38,38,weekend,40.759418109477394,5,34.78499531202543,39.31380979747918,23,34.4669786212066,28.0,0,25.61627707209859,42.830884456520046,43,39.311652825424886,19.036711661493786,3,17.514249711551894,20.0,0,16.637419123138017,18.0,0,16.110716283437352,17.0,0,15.04675915407985
Coimbatore,17.954166666666666,57,15,normal,38.58726764809433,20,38.48126704241001,40.285698826583115,40,40.82496663064627,28.0,0,26.917090924605663,43.85765828683595,0,43.87770763030545,42.11676363644483,7,42.941811738500206,20.0,0,20.068716922843468,18.0,0,18.191968064224408,17.0,0,16.63108602455225
Ooty,21.21861111111111,13,7,rain,28.58909578998705,0,32.02780957192339,44.26338884162844,0,51.36362073778591,28.0,0,31.09312111720942,46.91917691378848,0,50.42268341620952,41.97774609884506,23,48.24421231385825,20.0,0,23.18870843224402,18.0,0,19.818306876298827,17.0,0,19.985886913170653
Cumbum,0.125,7,30,normal,40.76674865603148,18,35.31899060039612,49.15408934487722,37,43.9960381134564,28.0,0,24.24047863774839,41.388345997514556,0,35.975685964217874,47.691512153415324,4,41.97826433450387,20.0,0,17.57087379877902,18.0,0,15.444186418419475,17.0,0,14.83250337865812
Dharmapuri,19.590277777777775,35,25,rain,39.52700671836661,0,42.62029216629474,38.715080833617264,0,43.01999144118574,28.0,0,29.85308933126347,47.03003548747523,0,49.96457412528189,40.070630429811445,20,45.65387450525363,20.0,0,22.786596163670705,18.0,0,19.535485142207854,17.0,0,19.361660021631526
Vellore,9.7725,46,21,normal,46.98525613981706,17,48.9184991699499,44.916077602585744,39,45.962681991920945,28.0,0,28.976596827487583,48.19899329625811,0,49.84857271138464,35.09685323626527,7,36.28189258717354,20.0,0,21.24250200398273,18.0,0,19.009440269542,17.0,0,18.063609506536853
Dindigul,5.064722222222222,3,53,weekend,40.589860157463335,10,37.366935794543146,40.43167877293759,10,38.0020328049074,28.0,0,26.855219972007095,39.642402141494664,38,38.71372966872188,46.122076154386654,1,42.94625230766752,20.0,0,18.38487574928418,18.0,0,17.568510607904503,17.0,0,16.53281604652547
Chennai,7.60861111111111,36,31,normal,39.304323934908425,15,40.89085479076497,39.433081213781136,32,40.34052368502206,28.0,0,28.138516479802814,46.755116111988286,0,48.25077581495633,26.618243730497205,4,27.56455646774223,20.0,0,19.865532006714055,18.0,0,18.60218525719024,17.0,0,17.802213183200408
Salem,13.1975,11,51,normal,30.991852204279624,15,30.54861813542116,46.51115891623186,37,46.5413789805818,28.0,0,27.636554749001956,42.795009738268384,0,43.029400952053905,39.490013090154434,3,39.173778871593456,20.0,0,19.908094667531092,18.0,0,17.74032533843058,17.0,0,16.63635850935867
Coimbatore,8.53888888888889,32,20,normal,38.58726764809433,20,41.238589942125856,40.285698826583115,40,40.88494371399322,28.0,0,29.118083383172458,43.85765828683595,0,45.03849507554338,42.11676363644483,7,43.83906594173778,20.0,0,20.715434968202516,18.0,0,18.967870343003586,17.0,0,18.11928944885318
Trichy,14.573888888888888,34,26,rain,31.886725557283217,0,31.883926519280788,41.163907526226495,0,42.80869894160256,28.0,0,27.83242156947135,43.72134429055531,0,43.192939586883156,40.05433803692343,23,41.38808850814973,20.0,0,21.529290859479925,18.0,0,17.333588291807754,17.0,0,17.988831261410187
Namakkal,20.400555555555552,24,2,weekend,32.076010226182866,4,35.311187873691566,43.244467826232395,17,46.80726329450984,28.0,0,31.197259572622375,43.77988940216618,40,49.57336301142785,49.65261377539575,3,54.13588455480536,20.0,0,21.079596595445935,18.0,0,20.824491702148926,17.0,0,18.83051135435318
Cumbum,21.8925,53,33,weekend,29.471411633262974,8,31.24202744877778,47.57729861243491,11,51.10685510034695,28.0,0,30.954774444734998,41.388345997514556,43,45.774817297984875,40.83514733104723,2,44.03956195607809,20.0,0,22.309829977801094,18.0,0,19.364561041394918,17.0,0,19.204839084934676
Tirunelveli,16.059444444444445,3,34,normal,39.624756883282366,19,39.29333445361324,38.380917836502896,36,38.37339928462449,28.0,0,27.887982713649215,42.33256633042416,0,42.25694352109719,44.56365019926856,7,44.05799958138105,20.0,0,20.210999433232953,18.0,0,18.144739188537095,17.0,0,17.53741393288603
Viluppuram,13.965277777777777,57,55,normal,32.311841906357756,18,31.524752298675782,42.33646153154534,37,41.061370150140526,28.0,0,27.241133033644246,42.84054514959321,0,42.053443879209105,27.330810800132806,3,27.18733155294168,20.0,0,18.876534145760388,18.0,0,17.578064134838144,17.0,0,16.707679954875974
Viluppuram,13.710833333333333,42,39,weekend,34.90452850109481,5,33.948173215086925,35.84218079539566,16,33.945445188091604,28.0,0,28.11997666548533,42.84054514959321,47,42.56553046695906,33.81871210393652,3,33.02188854151855,20.0,0,18.496702194332777,18.0,0,17.413664146361278,17.0,0,17.636157198489883
Salem,19.125833333333333,7,33,rain,30.46411548521254,0,32.82712211859434,41.07025287760748,0,46.27095920026505,28.0,0,29.721858464134172,42.795009738268384,0,45.894579296989605,42.90399215480497,33,48.18170252620745,20.0,0,22.51240335275033,18.0,0,19.65301919045055,17.0,0,19.350571763344934
Tirunelveli,1.5458333333333332,32,45,normal,39.624756883282366,19,35.27325661225131,38.380917836502896,36,33.74273304725439,28.0,0,23.832065048318956,42.33256633042416,0,37.33365616890185,44.56365019926856,7,38.88281103242986,20.0,0,17.169882563787123,18.0,0,15.291874061639236,17.0,0,15.378864673147074
Dindigul,5.190277777777778,11,25,weekend,40.589860157463335,10,36.7810087990905,40.43167877293759,10,37.68872399514537,28.0,0,27.465094363538498,39.642402141494664,38,37.69173762833057,46.122076154386654,1,42.59342928347392,20.0,0,17.695200308179462,18.0,0,16.722963796755668,17.0,0,16.800516307785074
Vellore,15.700833333333332,42,3,rain,42.35626754079851,0,41.563544687239926,39.03979270045541,0,41.50821718904777,28.0,0,27.86614711705842,48.19899329625811,0,46.992028361785685,43.74006843805889,32,46.28760934886321,20.0,0,20.945374722003077,18.0,0,17.679964880329376,17.0,0,17.449149243480743
Namakkal,5.015833333333333,0,57,normal,46.000408795715074,17,42.97605703303763,47.500537005433976,36,43.4376450898363,28.0,0,26.08682910393061,43.77988940216618,0,40.51381067493572,29.12477557085127,4,27.10407289256251,20.0,0,18.27109926155987,18.0,0,17.276907788397043,17.0,0,15.68266825169576
Cumbum,12.365,21,54,rain,35.11908014464723,0,34.56818230512502,48.36569397865607,0,50.159930489857395,28.0,0,28.29090460399666,41.388345997514556,0,41.370157408715336,32.75549403283424,21,34.91249367339115,20.0,0,21.867641194754775,18.0,0,17.405207023916255,17.0,0,17.751809714847372
Krishnagiri,11.355833333333333,21,21,normal,34.05454940382103,17,33.643345972280564,39.82084190746941,37,39.23802250425688,28.0,0,27.142969371670226,43.91159023305815,0,43.233879845947946,32.33806041486693,7,31.84089119314664,20.0,0,19.073683316180908,18.0,0,17.477208746200006,17.0,0,16.590074710064506
Bodi,3.120277777777778,7,13,rain,35.24301855846298,0,31.252766754350787,43.08852707983893,0,39.94698544971174,28.0,0,25.231546209585574,46.312237496988104,0,41.42865854718442,45.086517299376204,27,42.02073249885804,20.0,0,19.134121383808587,18.0,0,16.176261638875967,17.0,0,15.44615180627457
Chennai,1.0591666666666668,3,33,weekend,38.07906527215725,6,33.117112036017375,41.16424113198611,15,35.74108084325948,28.0,0,25.77360121756808,46.755116111988286,55,41.98654217276383,25.222384006616462,2,22.31260010383382,20.0,0,17.599794004952834,18.0,0,16.363862667187174,17.0,0,16.232146492109166
Madurai,15.603055555555555,36,11,normal,48.966707744846985,17,48.549273764086834,42.86713061014949,38,43.003828651817564,28.0,0,27.64940928441767,49.76319964741091,0,49.94383961569147,26.79408785599537,2,26.617270987913038,20.0,0,19.484324694776426,18.0,0,17.967465266169594,17.0,0,17.017972236290692
Viluppuram,22.238333333333333,14,18,normal,32.311841906357756,18,28.659856091240144,42.33646153154534,37,37.32113202202054,28.0,0,24.887041894262182,42.84054514959321,0,38.30459724676215,27.330810800132806,3,24.09019152012549,20.0,0,18.14797070748769,18.0,0,15.395855163732222,17.0,0,15.607853890412134
Perambalur,10.755555555555556,45,20,rain,39.947734156669284,0,39.47253417391645,40.604214214748886,0,41.23204795621776,28.0,0,27.047479857983,42.830884456520046,0,41.24756320013783,47.42780520358114,28,49.18292082238546,20.0,0,20.28001284533608,18.0,0,16.715968263534776,17.0,0,16.960710842146806
Trichy,17.060833333333335,3,39,normal,32.479306100110314,13,31.894416910047926,42.755118180850474,24,42.0142903733938,28.0,0,28.08177807456349,43.72134429055531,0,43.734463259096984,40.05433803692343,0,39.786975415565124,20.0,0,19.780695798620062,18.0,0,18.16676520501697,17.0,0,17.618139339125477
Tirunelveli,1.2913888888888887,17,29,weekend,38.840222090008695,8,34.192643366299116,44.39081528207452,12,39.03471694602042,28.0,0,25.663789217181353,42.33256633042416,60,38.447860183471654,26.651075201973363,2,23.46228069682714,20.0,0,17.163271580474127,18.0,0,16.996727985870393,17.0,0,15.861496322921237
Tirunelveli,22.171111111111113,10,16,weekend,38.840222090008695,8,34.14896289845903,44.39081528207452,12,39.123912529551795,28.0,0,25.776841954767065,42.33256633042416,60,39.70344281675508,26.651075201973363,2,24.403440920764602,20.0,0,18.098500492107945,18.0,0,16.75480320085343,17.0,0,16.284219631729588
Tenkasi,2.5922222222222224,35,32,normal,35.11028017839375,17,30.222373456708315,44.652961826854906,45,38.7924734399213,28.0,0,24.746921501275907,46.84848003316055,0,41.02299320702805,38.219946675145756,3,33.15405690533884,20.0,0,17.786173715390788,18.0,0,15.731238929107874,17.0,0,14.540003304508627
Vellore,21.379166666666666,22,45,normal,46.98525613981706,17,51.319062238743435,44.916077602585744,39,48.38262749091371,28.0,0,30.815753246483027,48.19899329625811,0,52.58257975196165,35.09685323626527,7,37.64533773831922,20.0,0,21.65971274671839,18.0,0,20.003615763266072,17.0,0,17.929876746663698
Kanyakumari,9.057500000000001,3,27,rain,45.06764523389062,0,46.05374431644358,40.22596629886361,0,43.760587036356505,28.0,0,29.74583760496791,46.56479008021971,0,48.21579235357351,43.677871284269436,33,48.15876276721313,20.0,0,21.94084659564727,18.0,0,18.882757919269686,17.0,0,17.914031857274985
Ramanadhapuram,15.31638888888889,18,59,normal,45.10496819414156,16,45.03868220475583,46.28714749547341,32,46.299077938639876,28.0,0,27.891815299309698,47.605870671869134,0,48.42806513791512,37.96343974512072,5,39.037458945067776,20.0,0,19.506689909435263,18.0,0,18.032535491277454,17.0,0,16.648984785349853
Tenkasi,17.11916666666667,7,9,weekend,39.97890079277373,6,40.04859797792216,33.21914342462593,16,33.96120844180724,28.0,0,29.372164188504986,46.84848003316055,60,49.135486793908285,27.704370543179156,1,27.45675254980699,20.0,0,20.199971242424596,18.0,0,19.36337116927075,17.0,0,17.870057331261133
Viluppuram,16.576666666666668,34,36,rain,33.60818520372628,0,33.45672339083896,39.0893211634705,0,41.20276813673611,28.0,0,27.618768715410244,42.84054514959321,0,42.92468362223972,34.04026235129214,24,35.47942364028606,20.0,0,21.04149881633002,18.0,0,18.02140207801792,17.0,0,18.249432855395995
Tirunelveli,10.777777777777779,46,40,weekend,38.840222090008695,8,37.59605145498703,44.39081528207452,12,43.2247101088339,28.0,0,28.808582952293317,42.33256633042416,60,42.49096694109935,26.651075201973363,2,25.896124344500244,20.0,0,19.147658858659973,18.0,0,18.257152385669496,17.0,0,16.968919994681812
Madurai,6.75,45,0,rain,41.34622390114707,0,43.50595716254762,38.9700071667711,0,43.4061546050035,28.0,0,29.06235154634517,49.76319964741091,0,51.403567839211895,41.92929403966443,21,46.66484959732917,20.0,0,22.28972407283322,18.0,0,18.201891933599583,17.0,0,18.023494110516488
Vellore,15.941944444444445,56,31,normal,46.98525613981706,17,46.81947080408494,44.916077602585744,39,44.02547748302463,28.0,0,27.292669108605185,48.19899329625811,0,47.60344568458005,35.09685323626527,7,35.76688577691659,20.0,0,20.071256640620838,18.0,0,17.695901294373947,17.0,0,17.524688236559673
Tenkasi,20.239444444444445,14,22,weekend,39.97890079277373,6,43.05794690276774,33.21914342462593,16,35.52661441077823,28.0,0,31.270536539612056,46.84848003316055,60,53.106722715257185,27.704370543179156,1,30.251589428762905,20.0,0,21.367006764856995,18.0,0,19.341850182785123,17.0,0,19.395881448403017
Vellore,9.334722222222222,20,5,rain,42.35626754079851,0,44.415933970564616,39.03979270045541,0,43.597250698266805,28.0,0,30.37431816636119,48.19899329625811,0,50.65697110548179,43.74006843805889,32,48.66834298680364,20.0,0,22.154605005848822,18.0,0,18.991060295319947,17.0,0,18.747723405204486
Dharmapuri,19.77361111111111,46,25,weekend,48.232025320958336,7,50.91515202265554,39.34489323207067,15,41.1214197709149,28.0,0,31.251533199065452,47.03003548747523,42,52.31109303466614,23.21228698834546,2,25.154000664352964,20.0,0,21.670280991054405,18.0,0,19.768279422167716,17.0,0,19.160638554258675
Madurai,9.0125,0,45,rain,41.34622390114707,0,42.51532031367931,38.9700071667711,0,42.658284297163014,28.0,0,29.397428484110513,49.76319964741091,0,51.753020231296205,41.92929403966443,21,45.83637035131517,20.0,0,21.36983599756204,18.0,0,18.767918787571205,17.0,0,18.794129548278466
Tirunelveli,1.4747222222222223,28,29,normal,39.624756883282366,19,34.61369974504682,38.380917836502896,36,33.56806149557773,28.0,0,24.773058544513486,42.33256633042416,0,37.00056419419447,44.56365019926856,7,39.24312205843485,20.0,0,17.657629288059685,18.0,0,15.83338218860792,17.0,0,16.146559442405223
Trichy,17.948611111111113,56,55,weekend,31.29414501445612,6,31.641718531430854,39.572696871602524,8,39.571253428962784,28.0,0,29.004191893343275,43.72134429055531,38,45.471479460771135,40.05433803692343,0,39.77517656346939,20.0,0,20.30885146858532,18.0,0,18.12675911484102,17.0,0,17.57095540632027
Madurai,0.8927777777777778,53,34,normal,48.966707744846985,17,42.58047318892808,42.86713061014949,38,37.12850079434289,28.0,0,24.193307101833827,49.76319964741091,0,43.031510489510175,26.79408785599537,2,22.78496328728904,20.0,0,17.7325750000105,18.0,0,15.751963384710846,17.0,0,15.160798520641004
Tirunelveli,13.643611111111111,38,37,rain,39.232489486645534,0,38.05073316787748,41.38586655928871,0,42.42459522117604,28.0,0,26.46013125317203,42.33256633042416,0,41.18745569391224,40.88264477008581,27,41.08556185443693,20.0,0,20.307836569650387,18.0,0,18.794266595912486,17.0,0,17.422181732864715
Tenkasi,23.543055555555558,32,35,normal,35.11028017839375,17,30.598490005066207,44.652961826854906,45,39.90887184786159,28.0,0,24.8219789938171,46.84848003316055,0,40.589875283580696,38.219946675145756,3,32.759177248769895,20.0,0,17.727222500658737,18.0,0,15.699789751341909,17.0,0,14.208301414673256
Perambalur,1.5947222222222224,35,41,weekend,40.759418109477394,5,36.75008545588119,39.31380979747918,23,33.853798122976336,28.0,0,25.40613242629352,42.830884456520046,43,39.063657713438445,19.036711661493786,3,16.74829436229537,20.0,0,17.38387870063586,18.0,0,16.268088345185824,17.0,0,15.337109476986267
Krishnagiri,17.721944444444443,43,19,normal,34.05454940382103,17,33.218877956586,39.82084190746941,37,39.10540790204518,28.0,0,27.122697749939025,43.91159023305815,0,43.773491037812576,32.33806041486693,7,31.913497927194907,20.0,0,20.44569046055583,18.0,0,17.600152536868503,17.0,0,16.323125993094717
Krishnagiri,8.306666666666667,18,24,normal,34.05454940382103,17,35.457270142373595,39.82084190746941,37,41.42919248701145,28.0,0,29.28704258314174,43.91159023305815,0,45.89408055029372,32.33806041486693,7,33.314842009490455,20.0,0,21.256702356683,18.0,0,18.366931434010205,17.0,0,17.663305017597402
Theni,0.17777777777777776,10,40,rain,38.19004885214979,0,34.119125234408195,44.333205526315936,0,41.62505923126476,28.0,0,24.770386511773374,44.20381477073529,0,38.75122795384615,45.05616956083969,11,41.988091984858414,20.0,0,18.47915067633185,18.0,0,15.820790928984119,17.0,0,15.565923066244354
Tirunelveli,19.121944444444445,7,19,weekend,38.840222090008695,8,41.93515047035691,44.39081528207452,12,47.95194610496518,28.0,0,31.128204158358344,42.33256633042416,60,47.23008025632456,26.651075201973363,2,28.932331747609197,20.0,0,21.829436652156662,18.0,0,19.660542081994073,17.0,0,19.51722995463507
Tirunelveli,19.050833333333333,3,3,weekend,38.840222090008695,8,42.2569857367398,44.39081528207452,12,48.97897620981084,28.0,0,30.959611948722436,42.33256633042416,60,47.24072406775993,26.651075201973363,2,28.00935515047938,20.0,0,22.14407871895033,18.0,0,20.698950931416285,17.0,0,19.666273172698734
Tenkasi,17.190277777777776,11,25,weekend,39.97890079277373,6,40.564023676726904,33.21914342462593,16,33.75986363802418,28.0,0,29.591011867404017,46.84848003316055,60,49.0483286820713,27.704370543179156,1,28.13799281386296,20.0,0,20.695726318458558,18.0,0,18.984115279921415,17.0,0,16.922066550300254
Virudhunagar,8.542777777777777,32,34,weekend,48.47349620631729,2,50.01579302441089,33.93939787277466,11,35.347119381035185,28.0,0,29.79631648383617,40.43468399020969,49,43.46253215993181,39.087567533570414,2,40.26514051739404,20.0,0,19.985515493563003,18.0,0,19.379185133552948,17.0,0,18.049960046403363
Tenkasi,11.895277777777777,53,43,weekend,39.97890079277373,6,39.1165559678886,33.21914342462593,16,33.23605865513522,28.0,0,27.97474811690576,46.84848003316055,60,46.64056827234457,27.704370543179156,1,26.731570588660386,20.0,0,19.32236590131359,18.0,0,17.76166440018752,17.0,0,17.23114159634614
Trichy,20.30666666666667,18,24,normal,32.479306100110314,13,35.24825669887013,42.755118180850474,24,46.46004613702134,28.0,0,30.48383209387212,43.72134429055531,0,47.58812405090293,40.05433803692343,0,43.64931884490149,20.0,0,22.192086173670212,18.0,0,19.555010879936077,17.0,0,18.077083600621645
Tirunelveli,4.353888888888888,21,14,rain,39.232489486645534,0,34.529817093509955,41.38586655928871,0,39.641149863548094,28.0,0,24.543431472833717,42.33256633042416,0,36.51757359410928,40.88264477008581,27,38.568632376876536,20.0,0,19.316416623703827,18.0,0,16.724810107147025,17.0,0,16.312268291101606
Vellore,0.9905555555555555,59,26,rain,42.35626754079851,0,37.52188844450195,39.03979270045541,0,35.419887817966504,28.0,0,24.2461919828712,48.19899329625811,0,41.916866961011266,43.74006843805889,32,40.91809687756523,20.0,0,18.608568000313504,18.0,0,15.778465524436793,17.0,0,15.846889011569123
Theni,0.5444444444444444,32,40,normal,27.774389228803496,7,23.90155719090079,42.97994616938519,36,37.43844044454438,28.0,0,23.420897396644584,44.20381477073529,0,38.59702569180356,31.262434629525817,6,27.142794369541505,20.0,0,17.86622231416415,18.0,0,15.949986920070515,17.0,0,14.565672877825818
Virudhunagar,5.239166666666667,14,21,rain,44.350793481000736,0,40.97140191289154,39.17951110800057,0,37.573534130523385,28.0,0,25.297020631719793,40.43468399020969,0,37.68443291931799,36.442483195672004,35,35.55696416717885,20.0,0,19.49081983638223,18.0,0,16.787538995652177,17.0,0,16.248315128907702
Viluppuram,1.0630555555555556,3,47,rain,33.60818520372628,0,29.554360054677954,39.0893211634705,0,35.86773301235824,28.0,0,24.69273742388509,42.84054514959321,0,37.91187581842126,34.04026235129214,24,31.431633956478255,20.0,0,17.74172969936741,18.0,0,15.647373588746602,17.0,0,16.092779646798622
Namakkal,20.359444444444446,21,34,rain,39.038209510948974,0,42.753426994599096,45.37250241583318,0,52.41526811289556,28.0,0,30.201140235102095,43.77988940216618,0,47.41915618811492,36.16769493281081,25,40.88379805784867,20.0,0,22.5822677433374,18.0,0,20.259995165365932,17.0,0,18.875533911539
Krishnagiri,23.82027777777778,49,13,normal,34.05454940382103,17,29.707316449551225,39.82084190746941,37,34.27326003245534,28.0,0,25.1726860501744,43.91159023305815,0,38.416504400280225,32.33806041486693,7,28.107694784969244,20.0,0,17.32119602317434,18.0,0,14.864644896145055,17.0,0,14.347067416598852
Pudukottai,2.4672222222222224,28,2,rain,39.01988715770722,0,34.51466462492869,40.46523697096036,0,37.63537749023177,28.0,0,24.828904416099462,47.052339145013335,0,42.53576637958916,38.27290797059502,23,36.20689808261443,20.0,0,18.555629858816697,18.0,0,15.422363665952428,17.0,0,16.43485433334938
Karur,19.840833333333332,50,27,normal,35.06662939339528,11,37.95990494017902,42.8568280809084,38,45.62572907328877,28.0,0,29.461159372135807,44.75094055807841,0,47.52795356660542,46.32712388343816,6,49.20522158673157,20.0,0,21.686418279411843,18.0,0,19.427106732935886,17.0,0,19.208274887378337
Madurai,12.245,14,42,weekend,33.72574005744715,6,33.90121584973672,35.07288372339271,19,34.72131944939619,28.0,0,28.678123432863988,49.76319964741091,57,50.73643225414746,34.3616909478299,0,34.73729507252861,20.0,0,19.29490331203521,18.0,0,18.167270697097717,17.0,0,17.722785828322102
Krishnagiri,11.131388888888889,7,53,rain,28.037994978054734,0,26.518874712866644,36.90394139758206,0,37.947475058660046,28.0,0,28.975859411997533,43.91159023305815,0,43.78036876800625,39.092342191470394,32,40.17805422205129,20.0,0,20.79122152767815,18.0,0,17.867569943007794,17.0,0,18.069328287365803
