zone,hour,minute,second,event,demand_water,demand_bread,demand_milk,demand_eggs,demand_snacks,demand_coffee,demand_fruits,demand_vegetables
Z4,3.2583333333333333,15,30,weekend,39.729828347906164,20.012527557240187,26.482434761094364,26.234455039894687,18.19105701869558,18.90035982446176,12.275950594118228,13.899958184814102
Z4,15.258333333333333,15,30,weekend,52.0505273240151,29.989895649996054,39.696683524686144,35.14730928640922,28.013518294067403,26.048924153162556,21.701624552523377,20.0915869235081
Z1,18.5,30,0,rain,65.448375994447,37.99463525968575,43.713008710371156,39.68540688676035,45.47059010656481,31.526748352854927,28.81878454913297,27.22969203547466
Z1,18.5,30,0,weekend,59.9991971667708,34.23562267325237,44.02160677368645,37.650604233472244,37.20099494898602,26.439014525688723,24.46218533896822,20.03157728835264
Z2,3.5972222222222223,35,50,rain,35.139693693973975,22.69253752253917,24.506362101900535,14.575834916047341,22.51688886370499,21.55477998387855,9.509225615040608,12.261568894411756
Z1,6.5,30,0,normal,51.967058342879966,24.014582579641182,32.12924516699145,27.07155718098165,32.138455817785534,22.22839366251615,11.452965572946747,17.814691279262952
Z3,0.6777777777777777,40,40,weekend,31.529310382225884,17.503909571004286,21.855364241930978,18.7367006768854,14.061479998797456,18.88104873693608,16.96871855872247,8.401404546013424
Z6,9.419444444444444,25,10,normal,33.19803429874341,17.76638858925346,24.190538513870255,23.252294676433017,22.786242482632154,20.050309541487966,12.798865686612144,11.094810737479513
Z3,6.177777777777778,10,40,normal,48.88962490708386,25.111751336657385,30.308961374688938,35.99446640619787,22.525403194953352,21.854992668408453,19.262497797443313,15.78520981457449
Z3,6.177777777777778,10,40,normal,45.795686287284134,23.19569905629745,32.016285534713454,26.97247151475356,19.941658287841584,25.23084881859657,22.138439117081916,15.615920010749546
Z6,21.419444444444444,25,10,normal,54.33376080215609,21.743985877630298,35.77019288505972,25.689367903473915,31.665427494781376,27.03920935496646,19.588549457622307,20.65582698751767
Z3,18.17777777777778,10,40,weekend,60.225447841227925,28.73431567994359,43.45563693130491,40.39861610249541,28.85558187045993,28.507381863504914,28.68591504520443,20.74253273136927
Z3,0.6777777777777777,40,40,rain,30.660323643784597,24.597853454934658,17.607588970900025,19.854101475077627,16.68244290458625,13.862621989271286,19.228325943928155,19.380853932801895
Z4,9.758333333333333,45,30,rain,38.49304172172437,24.149410990535586,26.05204355645985,27.20327613105504,19.14000625689876,22.758091135635805,13.929994106245374,18.85113698587827
Z3,6.177777777777778,10,40,rain,53.73087787668121,27.689337531428844,31.544207510620723,31.047700053558575,30.2109786800654,24.811320924921958,25.044174116539796,17.236114571251566
Z5,18.83888888888889,50,20,rain,57.541469430457205,28.290007736729148,34.14349279296384,31.929339504924677,31.907979607015346,28.10078066605737,24.692519246140456,24.464590159847177
Z1,6.5,30,0,rain,58.96472897623394,34.339936739355785,36.839140068786875,33.83403787184809,40.92214971253089,32.81392279693637,25.489189290920145,19.48270882880433
Z6,9.419444444444444,25,10,normal,35.74475013900364,17.165868587552925,22.101893218313002,19.428742865799027,23.38943390567696,16.38366915701375,11.172511690589559,19.849957214055976
Z1,12.0,0,0,weekend,47.96629223551248,26.82450597954909,32.25528521214004,28.288844257782227,27.38760124768124,19.55610442557574,23.381246934127333,16.401421938287108
Z2,21.09722222222222,5,50,normal,53.36924132833617,23.844462936261607,32.275759580265365,30.358010480772204,25.190646862217648,25.482117178857074,21.160034476425423,19.80793678889408
Z2,15.597222222222223,35,50,rain,44.662698857930685,27.322808356445528,28.41641889964075,26.72606388393258,28.64703126190254,23.723694316415806,15.666242558871403,17.17817436240273
Z1,6.5,30,0,weekend,56.21327618207885,31.466571908215816,36.05892727951973,33.111558311685876,32.41762811833612,21.44719518284564,22.078612645965887,16.691585851570846
Z4,9.758333333333333,45,30,normal,36.224206754265666,20.23802280252849,18.44645475477313,22.84746253749049,16.558214001323886,14.62411353068839,15.585920461049316,17.248870676685577
Z6,9.419444444444444,25,10,normal,35.206478080657504,19.499344838360514,23.572014105768396,15.892168114720583,19.101480808091186,15.65488144232526,11.40464023735554,12.064779217232964
Z6,21.419444444444444,25,10,normal,57.05411982984393,28.206861564410033,36.66046029506869,30.335822175298574,37.5185266431044,30.95768234788183,22.12690862567891,22.071449663217106
Z2,15.597222222222223,35,50,rain,47.69869164507855,22.46267670916556,28.677271036650776,29.75665820835787,27.699789533252357,28.04177496155179,22.920335474598666,15.909722060773502
Z6,15.919444444444444,55,10,normal,43.65995467333743,23.42271543211689,21.58495558489249,24.788404774816446,29.707044396969103,21.964664695784467,17.9383366191286,13.274790893255494
Z4,21.758333333333333,45,30,weekend,58.89003489865906,39.78056627573334,39.84898535016673,39.66827514932839,30.37623628095862,27.63723547895653,23.490034093891758,23.520393398017255
Z6,15.919444444444444,55,10,rain,51.927045111703755,24.147711548592895,30.60654653328668,26.69239257296547,38.58006669626399,30.960010701785478,21.30549404193615,20.711374888907628
Z5,0.33888888888888885,20,20,rain,32.49136874067983,20.449027600179633,20.34372153810723,22.085283735672803,19.99507474601043,15.903996804159041,16.689757266519983,13.826256356849388
Z3,6.177777777777778,10,40,normal,50.59560039777679,21.409753988034815,26.521851357948293,31.25938538172522,24.62892593936376,17.21798146946657,21.833216448334785,18.502979383503657
Z4,21.758333333333333,45,30,rain,67.10814769416328,38.145190458646766,37.00244796149076,38.45470805899669,32.37240724082381,28.418391650068774,25.762550755017717,30.442997323246065
Z5,6.838888888888889,50,20,rain,55.17974232929975,21.062774556254027,30.61082375117081,25.380101955464415,28.156022189190374,24.515888119768242,23.773277749066942,21.326899609800503
Z1,18.5,30,0,weekend,63.70936163038461,39.57138840455969,42.517962413633235,39.02588357523766,40.19210109434786,25.532988432088494,27.519797873033777,18.745763479913432
Z1,18.5,30,0,normal,56.47435416634509,31.53395007629999,35.219614390464535,30.82208678043515,35.55936507472031,29.809235507427122,18.518299479946986,21.773170232638382
Z2,21.09722222222222,5,50,rain,55.58647049494655,30.344051168619302,37.874151194641904,36.23946142895258,35.52736733619756,34.75210547481826,25.20400223034714,23.274698320137386
Z2,15.597222222222223,35,50,weekend,46.910413132378494,28.184960009732073,27.649122907265124,23.92386993443326,19.50345364667856,26.02780321504123,20.93756463444921,15.18986129591588
Z4,3.2583333333333333,15,30,rain,38.78453995293775,24.322110067144344,23.842773675489216,26.183222995471624,24.819918585710937,18.577651555056562,17.961228260206248,18.980390949794753
Z1,6.5,30,0,weekend,52.10004356591764,34.04037656370125,43.18489270199433,35.67285642387351,37.54144041806617,24.33987695400647,18.80888720065372,14.841256312081185
Z3,0.6777777777777777,40,40,normal,30.301699074428235,11.177829574829847,20.682827649481816,18.78486093533079,17.77944551087375,11.831137250642431,9.333405075172,10.370627225003826
Z1,18.5,30,0,rain,68.34924751972677,38.9953213301027,40.96429736025263,36.74018843810714,52.07098144908499,31.15186379050209,26.725430662421036,23.419416407594664
Z4,9.758333333333333,45,30,rain,38.75705063362974,22.36374638139091,27.88449845086954,27.731586968225763,26.867610249229987,26.361135243733223,13.353730767919151,17.445040017678224
Z6,15.919444444444444,55,10,rain,52.424659296726844,27.540116984171487,31.169773471210394,27.733543899566115,35.68611026512384,28.25393814479213,21.846332740489032,15.191229994724697
Z5,12.33888888888889,20,20,weekend,39.19285438681432,19.206215446370155,24.412889500267415,23.260794494059283,15.527843617037401,15.70986263168906,23.118623649160117,15.72663409913134
Z3,0.6777777777777777,40,40,weekend,34.15992379489078,15.213257521913222,22.39338691376226,26.266526555636123,20.636455928486377,18.656355370377074,17.969891039083432,8.571224783777968
Z2,9.097222222222223,5,50,rain,37.69924977443032,26.59801769859302,24.165538444380065,25.448644836670553,23.828596847802697,22.206016325449024,12.365062697142058,17.09585672341559
Z3,6.177777777777778,10,40,weekend,53.00249257556969,29.352239879126486,39.17214866105321,34.51717002901689,28.16099398400937,21.18889084019315,30.07693795887792,15.829276687175332
Z1,0.0,0,0,normal,32.92458169787774,17.723007661109918,23.050146128214685,17.56781476399905,16.474850371695183,16.175083898632252,15.569017412928092,11.371829345637096
Z6,15.919444444444444,55,10,rain,49.496973479654955,30.11199822282375,28.007965663237815,26.36026050245972,28.088792818349713,27.82255781375468,18.68753360501125,17.882428665269558
Z4,9.758333333333333,45,30,normal,35.910575400991654,20.77382924889433,22.754864585058936,25.167649273336842,17.077350123518325,15.000667602902489,20.169494205698467,14.536278523605079
Z4,3.2583333333333333,15,30,weekend,34.617830789128966,21.479672439723544,30.278823532941203,25.984321454989114,22.142815891750043,17.80433529704664,17.28623893461473,11.853192473938579
Z5,0.33888888888888885,20,20,weekend,31.052782627873164,13.929476303338465,18.217809253470318,20.067745232626063,16.581201033966547,18.450186461377218,13.976155028634611,12.187323414502629
Z5,0.33888888888888885,20,20,rain,32.23549970362245,15.384493165724592,22.30641558183725,15.484940997843587,19.89492684720208,17.039761287581104,15.121924715230737,16.99582284010745
Z5,0.33888888888888885,20,20,normal,29.212842111804488,16.37292414434318,19.422668883825406,12.773626987489921,16.179692499958414,10.195932139642519,16.57045013283699,12.780847046427965
Z2,3.5972222222222223,35,50,normal,28.976942110647336,13.008976094895962,16.689706343736383,17.330296474764584,15.1210562992619,10.768460654326455,7.127477502526606,11.277948528014386
Z2,15.597222222222223,35,50,normal,36.897634430261824,17.55347035001784,25.540319989473115,26.030916285212168,20.28026949919068,23.4704875529825,16.8782197270698,17.933396956161715
Z6,3.9194444444444443,55,10,normal,32.84100528354601,15.756802311671729,19.460889684931452,19.324585486625068,18.771046753844843,17.055304224399734,14.384026721923625,9.672035764186024
Z4,21.758333333333333,45,30,weekend,59.82091588301519,36.57527901334433,39.3912285655303,44.00452862368562,33.11857050432227,28.543550015220823,21.114305822337624,21.865842641884917
Z6,15.919444444444444,55,10,weekend,45.78167822755792,20.96610294222822,34.08060912223119,30.28700181054287,30.60689120340441,25.601273248975097,19.07404550903113,18.805065987923815
Z3,6.177777777777778,10,40,normal,52.19295702749938,24.362105582287562,28.67103027180773,33.41113785105634,21.619211873029247,23.56751912194335,17.86231904486823,19.347166231905618
Z1,6.5,30,0,normal,51.39038636013931,27.003141529964267,29.87975379508699,28.812400256354707,30.430237676628707,14.759084937862609,17.92378617012114,20.064933600355946
Z5,18.83888888888889,50,20,normal,45.09766490865917,19.729148201901086,31.025563860707607,30.067225185644947,23.621645318878127,23.30951068931869,16.428784957036992,14.796341455498462
Z1,6.5,30,0,weekend,54.61980033700938,30.587541793891408,40.011036705598336,33.087428703261956,35.30071334506183,23.63643775538746,22.107267273169878,15.934272025995345
Z1,6.5,30,0,normal,51.186676233642345,26.466474124026863,34.04451597865962,29.017537202233846,24.942208770675048,19.971186882110022,19.481054073383195,16.880012284700534
Z5,0.33888888888888885,20,20,normal,28.95848010579722,15.612643662508349,24.338656544014192,15.382922902298729,13.48776489038707,13.204119120043105,15.507285840393,8.80381738355003
Z1,0.0,0,0,weekend,32.631210768573446,22.606559955236907,28.235498902009763,19.96923999055642,22.400491140270066,11.77091334498074,12.161416850789156,15.587778904043132
Z3,0.6777777777777777,40,40,weekend,34.032335729644856,16.651157095000723,18.00563008994461,21.886463838201713,15.544355813783143,14.590351607907115,14.598231708696709,10.602844916413229
Z5,6.838888888888889,50,20,normal,37.196191032324606,23.200005504138545,27.591922723258154,25.211526481726153,21.9229423093292,18.365859401451413,15.750075037709742,14.078666676699495
Z6,9.419444444444444,25,10,weekend,40.99022693521919,19.626470810579082,29.30611617331052,23.492300990394856,26.0246235156692,18.288127743527127,11.718602119203393,14.436261482446307
Z5,0.33888888888888885,20,20,rain,31.659465319632968,18.690038730182874,20.93130926340338,14.609642146231065,19.85773881620926,12.05457223585729,13.127389560342715,16.40433600438456
Z6,9.419444444444444,25,10,rain,42.18601606768611,19.933093696862663,26.548066551065705,20.710432146302963,32.24791456380883,21.372819547122997,17.34028588682492,18.32796183989584
Z2,3.5972222222222223,35,50,rain,34.141504987942085,17.154880231671125,21.021829740208748,15.707180921570401,16.438437510157865,18.786154065958883,12.95930555380641,11.604099749038
Z1,12.0,0,0,weekend,49.50945085827562,26.349585816725885,33.02226722707919,27.9645193433397,27.212450178801067,21.98701216729401,18.294206139574484,17.638130772480476
Z5,0.33888888888888885,20,20,normal,30.864296998696393,13.320378996331945,18.373151821338418,18.947365543643237,16.438240209492545,16.232141816779194,8.21032719200106,10.854094739878406
Z6,21.419444444444444,25,10,normal,62.30687470015627,29.965399276525154,31.125751221634317,29.631555968101768,33.29830459956544,28.182577929735654,21.515978414715615,27.155403470495358
Z2,15.597222222222223,35,50,rain,51.287756613070826,26.896007257236427,30.598660391774963,23.809104343702252,24.33256047604214,25.770447644427517,16.209841768430366,18.920581725860792
Z1,18.5,30,0,normal,55.70660783983013,29.60396458100997,35.00584367490688,31.08585559126312,40.39045974239953,21.162768207490963,21.282497960194345,22.877900267990388
Z5,12.33888888888889,20,20,normal,41.602378143310546,17.71284931387941,21.785970183840828,20.296255244261758,15.334527025068114,17.610647174134748,18.239269490275362,19.313761451936134
Z2,3.5972222222222223,35,50,rain,26.880194735359947,15.025956153026032,27.92843826479888,20.793003097641595,16.07288360081203,19.060068065945533,13.541111894032156,15.134886050952016
Z2,15.597222222222223,35,50,normal,42.242984277376976,20.233864832807882,28.143295833912987,20.76259941121929,18.636793872640098,18.81342872272005,17.253401254509974,17.61082970824183
Z3,6.177777777777778,10,40,weekend,52.53405574640517,24.02387938630575,34.38356244730539,34.17577722799982,22.631005561671486,23.38631372319511,22.441625714881315,13.21278872887918
Z4,21.758333333333333,45,30,normal,55.523823275377154,30.78554134508545,33.57240227685446,35.290167730286385,26.204247817202837,29.37991805684013,22.364495675857402,21.136022219738944
Z3,12.677777777777777,40,40,rain,46.06258388761342,21.25435356251431,30.95853893341515,26.786928097866287,25.582920729553972,18.54983514738416,15.272362948499936,17.927529095323987
Z6,9.419444444444444,25,10,normal,36.836483586604025,12.189535346627018,24.492185141395453,20.696323943973407,19.0807466702138,16.56005913137513,14.201020540578797,12.421670578390609
Z1,12.0,0,0,rain,47.129087097546915,28.48716480315019,27.006628492811583,28.436818567628556,31.688386503999787,23.309367414772463,22.09810995442781,20.151246983345185
Z3,6.177777777777778,10,40,weekend,51.67277626330184,29.219494004942387,31.743725149306123,38.334824455951285,24.868335253853846,24.091616038107603,22.69394481610876,21.985281917848244
Z4,21.758333333333333,45,30,rain,63.79307358018345,40.114394872263624,40.686286266125535,38.567717452126054,32.40292979401832,35.78835570694503,28.47879780235442,28.437660594987808
Z2,21.09722222222222,5,50,normal,48.39861205616616,22.815408599334376,31.3995932560809,28.307421432365036,21.555852983784455,27.6659667508451,21.649626793782858,19.40838049254487
Z5,12.33888888888889,20,20,weekend,39.198521458362585,22.49895568487111,30.3921339766337,28.314089466866175,19.227056183600002,20.572900655330237,23.51982661807725,10.609546498789916
Z6,21.419444444444444,25,10,rain,68.39814075070944,35.336579537539194,42.46495497580084,38.772432813940526,46.327293980655455,32.345464805518766,25.949168381956394,23.67034852773799
Z6,9.419444444444444,25,10,rain,39.043633929467994,25.096523244979814,27.258200962965372,20.717484763758684,26.07286192327002,24.602635014753197,15.431626978493338,15.239661497984587
Z1,0.0,0,0,weekend,33.82461247070832,23.247077365801548,20.262678673628404,24.93465875240504,22.285070562394267,13.103310673893914,13.85064531924327,10.424644107245896
Z5,18.83888888888889,50,20,normal,48.41302764679557,22.140843978300794,31.643012993360117,28.415698176305916,22.561016979851807,22.704672919294367,23.98897165671369,21.216267802914007
Z5,12.33888888888889,20,20,weekend,40.32847418053396,22.639068460899537,28.791027928785134,23.97543942648537,17.93919952016916,18.92426993483954,17.085775651778143,15.78636652873068
Z2,3.5972222222222223,35,50,normal,27.112102003721617,15.576525055939497,18.85798597937513,12.782808069048514,14.062580297471932,11.009804060703054,11.1234012704506,6.077806135032039
Z1,18.5,30,0,rain,65.89764024657318,35.58832867545598,41.9345559892395,33.006936152489956,40.458879928099556,36.73482380696051,28.240098043503586,22.671721993415478
Z3,18.17777777777778,10,40,weekend,59.68741075769101,29.040328342571232,39.96406229701894,44.53057758465346,30.846515642049663,26.02133248087387,28.5647863405012,17.412004988650267
Z3,0.6777777777777777,40,40,normal,33.48055525280158,17.16677006773142,20.206946909274684,23.847747474347898,14.401994294416022,21.179890237118858,12.770268355141436,11.093675611101556
Z2,15.597222222222223,35,50,rain,48.17987466392589,24.237315466766322,30.203782096522914,27.164355416502787,23.123706442424776,22.19229996484803,16.368224162998843,19.081713616580277
Z3,0.6777777777777777,40,40,normal,28.14018375415749,14.71883410789954,16.614761674783626,18.08576594255958,20.258778353764196,13.839722643332912,10.370275453581552,10.9065305833713
Z2,3.5972222222222223,35,50,rain,30.490226475247205,17.058912404549304,19.050831669972894,19.59417398740778,17.902130609906656,22.934312766176607,14.638933364338136,9.740065021744972
Z5,12.33888888888889,20,20,rain,42.33794842166872,20.517367119340456,28.68038293069944,27.66763295379223,24.010993552655027,19.429637558275857,17.85519388366268,18.373080991005846
Z6,3.9194444444444443,55,10,weekend,35.9864839072554,18.63993383476019,21.638669845974377,21.183754562741417,21.7004262094386,14.695232792494417,13.29621029232401,11.597531881469095
Z1,6.5,30,0,weekend,55.04928949540937,32.86008015565263,33.71288481730037,31.693568171115484,31.133221342768675,28.555221706216862,25.15178832963325,13.944825837161588
Z3,6.177777777777778,10,40,weekend,52.645906192926184,27.55068367675868,36.187278852589074,35.672539367932075,23.111483573239532,22.771616879851848,23.64616894997964,15.537915403416786
Z4,15.258333333333333,15,30,normal,46.72336198844833,25.77865382891922,31.094551161338394,33.669071291577986,19.021135510564307,19.734866263617103,20.338798775971256,22.27401295944662
Z5,18.83888888888889,50,20,weekend,54.77500545161383,27.9117117110227,38.57370258840335,31.380897450402383,22.293277392479684,26.48211930524582,24.31925767666775,19.323943401647774
Z5,18.83888888888889,50,20,normal,51.58464792349682,25.29148042933235,28.947767470714698,26.25690760987426,23.94862346636707,22.783437000362962,17.646153873335983,12.633908800223978
Z6,21.419444444444444,25,10,weekend,62.2066759153349,26.76911487283371,46.58392666379285,36.41147577160793,38.737710261857586,34.49428993615133,21.994468004352683,18.89546438457465
Z3,0.6777777777777777,40,40,normal,31.40303312605174,13.562166952856053,18.52880486241624,15.480018073563407,14.27967417590034,12.934515474319884,13.919516617615127,9.067374184663976
Z3,0.6777777777777777,40,40,rain,34.56855465207328,21.31378335895782,24.756126654284117,18.919292898890745,18.53946870820962,21.142314999376143,17.117038932534456,13.812891758792588
Z3,18.17777777777778,10,40,weekend,59.560817046344965,26.793689096131576,38.948374070149875,41.91533577803963,32.80330621345092,34.00843458775553,27.68943967773523,24.918198106727484
Z4,9.758333333333333,45,30,weekend,40.162353280009825,25.73317818035686,25.96228880187525,24.683978050823246,18.486592697798756,18.020439798428058,16.532871121134278,12.465796347416587
Z3,0.6777777777777777,40,40,rain,34.02398669840297,17.507545029106968,21.77694772551025,22.559720762215996,16.662484595969048,19.72368577516077,13.405878150121147,12.779150568725221
Z3,18.17777777777778,10,40,normal,53.19901507511395,25.673859405014976,36.556192600041356,30.713542627069323,23.54768832476588,19.437867307646627,24.378323388476915,16.248831631192466
Z4,3.2583333333333333,15,30,rain,38.84606984814845,19.80814941866897,19.570254021984944,25.576432827774745,21.498539148399296,18.339163365111226,16.50046979704057,18.27482038510271
Z1,6.5,30,0,rain,57.222311706912556,32.97603379100418,37.709409040700415,29.44093029785303,38.00318602767033,29.20665616378164,22.483436553761376,23.562741529391776
Z1,0.0,0,0,rain,38.97129681024976,20.72890679223522,28.751836718822773,21.924498721789657,29.78954426936434,19.673701378381416,17.221366944733145,15.453499600033902
Z5,6.838888888888889,50,20,rain,44.22347130858908,24.92432305612729,30.442378393399682,27.72455496932066,28.058872226520617,22.058691749307254,22.03099853283764,19.438940242968876
Z2,21.09722222222222,5,50,normal,50.247979787034105,25.349041976597825,34.393233713215025,27.191442167319487,25.675326130282116,24.618745325926604,18.66764184620971,15.325118792244615
Z5,0.33888888888888885,20,20,normal,27.681615264598673,16.013130230362652,20.472370904989262,16.146645585646397,13.86396295867072,12.627566610153997,12.777200823814947,10.024667376510997
Z1,6.5,30,0,normal,48.34189305345578,24.294747440245782,28.523120593926418,28.740036166719154,33.87700467246753,19.662978919177124,19.84414483936159,14.782184151175723
Z1,6.5,30,0,normal,47.6133433136324,27.601574142148966,27.94351507218362,25.653727612187357,34.14434766952022,24.033685406735493,22.85403697421465,16.68827604078177
Z3,18.17777777777778,10,40,weekend,55.55553346968793,29.93665632513878,36.253539049136954,37.61071858719878,32.9154287936322,29.223369889610986,27.357201807200507,17.573689075011643
Z4,21.758333333333333,45,30,rain,66.95562903128385,39.92060808965455,39.11977251583277,38.49560669549167,37.08352848729742,34.31835557668434,28.21501733424641,25.289584331362768
Z3,0.6777777777777777,40,40,rain,29.43600846313697,17.570963176997697,16.14425196971534,22.563851839246666,19.324161005260006,20.345213505628315,18.815927151339594,13.831671800724074
Z4,9.758333333333333,45,30,normal,37.624945782240836,19.640921350993565,23.10999347839959,22.820591360018064,16.844207096770177,14.04054113972184,14.13162731664844,12.7178724852909
Z5,0.33888888888888885,20,20,normal,26.30535959516191,10.44373436505834,19.77235676122457,12.902354387035514,13.976729794358446,13.667834811198556,10.195182469527753,7.659944110928246
Z5,0.33888888888888885,20,20,weekend,32.84661232737553,16.301027150497706,24.10408735405339,20.38085162383143,17.665527127002946,12.477273859729527,17.891539470547738,15.51941430950443
Z3,18.17777777777778,10,40,normal,53.181942092781405,22.031250985225025,34.5391313000738,33.13324377964616,27.405120727566235,24.58681894079203,28.301032553646028,18.446207105526266
Z1,12.0,0,0,normal,42.30233497445913,18.258484411735978,29.27514808960693,27.48360414284812,24.216220226758274,19.554756856298173,14.58841369498006,13.315184174658025
Z5,0.33888888888888885,20,20,rain,35.88141882387003,17.06366042065055,24.037344469204395,21.201218644487035,23.543860700635417,18.64172613148267,11.560430300893055,12.857749639988791
Z1,12.0,0,0,weekend,50.00369532586043,27.762649349337618,32.39853240859429,32.13107958482671,29.11729967788197,19.918961487705197,17.587712853055873,18.430327167613527
Z2,9.097222222222223,5,50,rain,34.17755184452914,20.347156700609556,26.141685635693683,22.649788327966967,21.108865263955266,21.023087545844778,12.75092424429,14.266476215270531
Z2,9.097222222222223,5,50,weekend,36.600540455936255,15.44336913649409,26.321584682477624,18.69553663330295,16.14696300547249,16.435695704462052,18.300798262812098,13.52193439004148
Z1,0.0,0,0,rain,38.23108994746424,22.055769486848995,23.68620643593509,21.81397790478954,25.950763648896757,15.330033550037964,13.864071814597917,17.041955850167113
Z5,12.33888888888889,20,20,normal,40.824507092884204,21.015228309294585,23.534732359429146,24.29743460775346,18.925434663695217,14.501808477802491,15.278642993990342,9.439430078791549
Z2,3.5972222222222223,35,50,normal,30.860004708921494,14.12176660773471,19.41443056746207,14.104133264841563,16.677466713891533,11.964974264101997,13.344734975380577,13.181593650297078
Z2,21.09722222222222,5,50,weekend,61.194671085622375,26.8146736117653,38.38596481262557,35.83961062470345,34.43008216543545,32.4957747692848,26.779183209995946,19.344465352726775
Z6,9.419444444444444,25,10,normal,38.60808536400968,18.115189243052882,19.012233957630215,24.00323019908181,23.503816802165478,17.713380860937384,17.517274543741948,12.688748042074101
Z6,15.919444444444444,55,10,weekend,54.511247580404756,28.39634088745877,34.340378532235405,28.49488774602213,24.55940675461618,21.27623633517954,23.082378595131782,14.861969026648053
Z6,21.419444444444444,25,10,rain,61.38437905393767,37.91009182725668,40.38912185940218,35.561641591255956,44.759596889762726,33.12653841278073,29.297853562209053,24.078196080895726
Z4,15.258333333333333,15,30,normal,48.59203906300547,26.262804534707612,25.375507252247246,32.75139773174305,25.201967591130273,23.71167680636836,19.67632124208335,20.043478532028296
Z6,15.919444444444444,55,10,normal,41.469535502164945,18.16183241739558,27.681167280453984,25.42648653706224,27.5643201664941,20.32359506355668,18.256542484290982,13.172811277760914
Z4,3.2583333333333333,15,30,rain,39.491230912843356,22.149704971510634,25.88311542652581,25.55576931161879,22.196695493797645,20.20039518792294,14.251852840866249,18.617210962767594
Z6,3.9194444444444443,55,10,normal,37.12506511975336,17.424219252570904,20.40773668785703,16.530640832862655,18.711560047826513,11.143384824799956,12.848291857927899,13.190259894204633
Z4,9.758333333333333,45,30,normal,36.12109695518778,13.262444936255186,21.864225537665295,19.46920391970395,17.568031037883163,13.136748032381842,14.470151781137972,13.599002959168475
Z6,3.9194444444444443,55,10,rain,39.318937669031186,18.20866118214419,22.980091995014046,20.788602223440904,27.400761416807565,18.790242231797997,17.04102129767714,15.28177995597724
Z3,12.677777777777777,40,40,weekend,42.62849472507478,23.38381446546796,29.77232393760617,28.424456345441385,19.720520510715822,18.621216786159607,23.452169081747495,13.226176981400299
Z4,3.2583333333333333,15,30,normal,39.734211197661175,18.22234301746156,26.3641085667527,21.80943403586627,17.487023663515362,16.299602881607086,21.370561523418836,15.692940497111973
Z2,15.597222222222223,35,50,weekend,41.580536588649515,23.201280262061832,29.672074502644413,26.666405745790566,24.295977834585155,19.04399754234432,17.741225586293375,16.000458248928044
Z6,15.919444444444444,55,10,weekend,51.98499136821762,26.969739311232367,33.26273571759091,30.58094070533119,27.739411196607854,24.198874924284464,17.815069651526308,13.714502700190724
Z2,3.5972222222222223,35,50,rain,33.869059325364276,15.400191364463549,23.298711429057075,21.26027775248487,19.061523500408143,22.041423998259685,14.541248834492615,10.871341778979904
Z6,21.419444444444444,25,10,rain,65.28728509966777,38.20289224504832,42.4904221974058,37.94793801196606,45.29091765143929,35.30236751459795,25.929594563340885,27.304232072410862
Z4,3.2583333333333333,15,30,rain,41.104533193629365,22.308605430026414,29.56143594242325,23.927998281020397,20.430349659972133,17.52693242601194,16.755694289476523,13.854260879142391
Z3,0.6777777777777777,40,40,weekend,29.611715684325446,19.15106038635478,27.767747183312338,23.130609944478685,15.519306484249439,14.605524583257697,17.545052189680785,7.383696285748852
Z2,15.597222222222223,35,50,weekend,40.54336098435028,23.66300386656716,23.981510347422407,28.100073077471784,17.967579221817523,22.14595009654369,18.033754248555198,18.452526208634712
Z5,6.838888888888889,50,20,normal,41.59302626100786,25.246449613011684,29.96482719390287,23.92806518358963,18.62000675521815,15.987639515133793,21.385804195820462,15.085728342629743
Z5,12.33888888888889,20,20,rain,44.07213373922347,23.589998165623783,25.08016812610069,24.65829581345673,24.061862695391554,15.923072279741456,19.367411949743875,16.35330443932293
Z2,9.097222222222223,5,50,normal,32.82741641486328,17.62652539791318,20.79287414503175,21.112014506773463,15.986076250622038,16.07275726298166,15.150723332805455,8.889799162396413
Z5,18.83888888888889,50,20,rain,53.104158646255456,28.830713761330177,33.62942392493292,27.950936145724288,29.823440107400803,31.847893210772003,25.586077618296937,17.64985601584874
Z1,18.5,30,0,weekend,59.929496454861535,34.67200941512569,41.105748792643176,40.080785391736214,41.772866132042964,30.765509645077206,24.35497945145744,15.381518554276298
Z2,9.097222222222223,5,50,rain,34.40091804011256,16.655495321754938,24.53226087905678,21.578427787432375,22.15341431566673,20.789029705520452,15.533411442355321,14.841770408632774
Z4,9.758333333333333,45,30,normal,35.101318321088186,15.807551951497109,21.603620822936556,22.188750860202063,17.602098178952534,16.235887345712673,16.007954049796382,10.835598017414632
Z1,12.0,0,0,weekend,50.184968029430244,24.716608816575107,32.45651443043863,30.81651648413076,30.852141190963994,20.28078133119832,18.96000629786835,12.32572486369767
Z4,3.2583333333333333,15,30,rain,38.29927954161661,19.066808785367634,23.8287689545928,28.409522917897515,20.923161023469753,18.23015801149261,11.3936558072884,21.668506414441346
Z2,3.5972222222222223,35,50,weekend,34.74956758027132,18.340298510657092,17.81972451530988,18.50192668745166,13.829920757139309,19.453368311148424,10.132303193433945,15.452758644112535
Z2,15.597222222222223,35,50,normal,37.867000409350304,18.157557935018424,22.638928175223548,21.218324018061097,21.82608289864349,15.692885592019131,16.362456060427142,14.459232613330695
